Date;Region/City-Eng;Region_ID;Day-Confirmed;Day-Deaths;Day-Recovered;Confirmed;Deaths;Recovered
17.04.2020;Kaliningrad region;39.0;12.0;0.0;2.0;104.0;1.0;28.0
17.04.2020;Kaluga region;40.0;0.0;0.0;1.0;122.0;1.0;9.0
17.04.2020;Karachay-Cherkess Republic;9.0;19.0;0.0;0.0;49.0;0.0;0.0
17.04.2020;Kemerovo region;42.0;4.0;0.0;0.0;22.0;0.0;5.0
17.04.2020;Kirov region;43.0;18.0;2.0;1.0;91.0;2.0;10.0
17.04.2020;Kostroma region;44.0;9.0;0.0;4.0;47.0;2.0;7.0
17.04.2020;Krasnodar region;23.0;30.0;0.0;8.0;290.0;3.0;48.0
17.04.2020;Krasnoyarsk region;24.0;29.0;0.0;0.0;231.0;0.0;17.0
17.04.2020;Kurgan region;45.0;2.0;0.0;0.0;13.0;0.0;3.0
17.04.2020;Kursk region;46.0;25.0;0.0;3.0;145.0;2.0;8.0
17.04.2020;Leningrad region;47.0;24.0;0.0;4.0;354.0;0.0;9.0
17.04.2020;Lipetsk region;48.0;12.0;0.0;7.0;108.0;0.0;29.0
17.04.2020;Moscow;77.0;1959.0;14.0;123.0;18105.0;127.0;1517.0
17.04.2020;Moscow region;50.0;472.0;7.0;14.0;3526.0;40.0;105.0
17.04.2020;Murmansk region;51.0;8.0;0.0;6.0;314.0;1.0;21.0
17.04.2020;Nizhny Novgorod Region;52.0;54.0;0.0;0.0;458.0;4.0;21.0
17.04.2020;Novgorod region;53.0;21.0;0.0;0.0;74.0;1.0;4.0
17.04.2020;Novosibirsk region;54.0;12.0;1.0;0.0;76.0;2.0;14.0
17.04.2020;Omsk region;55.0;3.0;0.0;0.0;26.0;0.0;9.0
17.04.2020;Orenburg region;56.0;38.0;0.0;1.0;120.0;2.0;13.0
17.04.2020;Oryol Region;57.0;12.0;0.0;0.0;85.0;0.0;7.0
17.04.2020;Penza region;58.0;12.0;0.0;0.0;119.0;2.0;4.0
17.04.2020;Perm;59.0;12.0;0.0;0.0;144.0;3.0;19.0
17.04.2020;Primorsky Krai;25.0;9.0;0.0;0.0;49.0;2.0;3.0
17.04.2020;Pskov region;60.0;5.0;0.0;0.0;37.0;4.0;8.0
17.04.2020;Republic of Adygea;1.0;36.0;1.0;0.0;79.0;2.0;15.0
17.04.2020;Altai Republic;4.0;1.0;0.0;0.0;1.0;0.0;0.0
17.04.2020;Republic of Bashkortostan;2.0;22.0;3.0;5.0;213.0;8.0;14.0
17.04.2020;The Republic of Buryatia;3.0;3.0;0.0;0.0;103.0;2.0;24.0
17.04.2020;The Republic of Dagestan;5.0;59.0;3.0;0.0;213.0;9.0;9.0
17.04.2020;The Republic of Ingushetia;6.0;38.0;0.0;0.0;191.0;2.0;1.0
17.04.2020;Republic of Kalmykia;8.0;17.0;1.0;0.0;53.0;3.0;9.0
17.04.2020;The Republic of Karelia;10.0;1.0;0.0;0.0;9.0;0.0;0.0
17.04.2020;Komi Republic;11.0;14.0;0.0;0.0;455.0;3.0;6.0
17.04.2020;Republic of Crimea;82.0;3.0;0.0;0.0;40.0;0.0;14.0
17.04.2020;Mari El Republic;12.0;32.0;0.0;16.0;179.0;1.0;24.0
17.04.2020;The Republic of Mordovia;13.0;65.0;0.0;0.0;136.0;1.0;5.0
17.04.2020;The Republic of Sakha (Yakutia);14.0;3.0;0.0;0.0;38.0;0.0;15.0
17.04.2020;Republic of Tatarstan;16.0;16.0;0.0;4.0;144.0;0.0;18.0
17.04.2020;Tyva Republic;17.0;1.0;0.0;0.0;9.0;0.0;0.0
17.04.2020;The Republic of Khakassia;19.0;11.0;0.0;0.0;38.0;0.0;3.0
17.04.2020;Chuvash Republic;21.0;12.0;0.0;0.0;137.0;1.0;2.0
17.04.2020;Rostov region;61.0;23.0;0.0;2.0;168.0;0.0;10.0
17.04.2020;Ryazan Oblast;62.0;30.0;0.0;0.0;184.0;0.0;4.0
17.04.2020;Samara Region;63.0;13.0;0.0;0.0;63.0;0.0;14.0
17.04.2020;St. Petersburg;78.0;424.0;0.0;21.0;1507.0;7.0;131.0
17.04.2020;Saratov region;64.0;17.0;0.0;5.0;87.0;0.0;13.0
17.04.2020;Sakhalin region;65.0;7.0;0.0;0.0;19.0;0.0;6.0
17.04.2020;Sverdlovsk region;66.0;4.0;0.0;3.0;115.0;0.0;47.0
17.04.2020;Sevastopol;92.0;4.0;0.0;0.0;12.0;0.0;4.0
17.04.2020;Smolensk region;67.0;7.0;1.0;0.0;139.0;2.0;1.0
17.04.2020;Stavropol region;26.0;12.0;0.0;8.0;155.0;2.0;19.0
17.04.2020;Tambov Region;68.0;0.0;0.0;2.0;133.0;0.0;8.0
17.04.2020;Tver region;69.0;37.0;0.0;0.0;188.0;0.0;9.0
17.04.2020;Tula region;71.0;25.0;0.0;5.0;199.0;0.0;24.0
17.04.2020;Tyumen region;72.0;34.0;1.0;0.0;146.0;2.0;10.0
17.04.2020;Udmurt republic;18.0;0.0;1.0;2.0;58.0;3.0;6.0
17.04.2020;Ulyanovsk region;73.0;15.0;1.0;0.0;138.0;2.0;2.0
17.04.2020;Khabarovsk region;27.0;18.0;1.0;3.0;109.0;3.0;10.0
17.04.2020;Khanty-Mansiysk;86.0;18.0;0.0;0.0;128.0;0.0;15.0
17.04.2020;Chelyabinsk region;74.0;4.0;0.0;3.0;64.0;0.0;29.0
17.04.2020;Chechen Republic;95.0;7.0;0.0;0.0;115.0;5.0;15.0
17.04.2020;Chukotka Autonomous Okrug;87.0;1.0;0.0;0.0;2.0;0.0;0.0
17.04.2020;Yamalo-Nenets Autonomous Okrug;89.0;6.0;0.0;5.0;101.0;1.0;5.0
17.04.2020;Yaroslavl region;76.0;19.0;0.0;0.0;81.0;0.0;7.0
18.04.2020;Altai region;22.0;10.0;0.0;0.0;63.0;0.0;4.0
18.04.2020;Amurskaya Oblast;28.0;3.0;0.0;0.0;14.0;0.0;4.0
18.04.2020;Arkhangelsk region;29.0;5.0;0.0;0.0;39.0;0.0;11.0
18.04.2020;Astrakhan region;30.0;35.0;0.0;0.0;99.0;3.0;7.0
18.04.2020;Belgorod region;31.0;11.0;0.0;0.0;81.0;2.0;9.0
18.04.2020;Bryansk region;32.0;28.0;0.0;6.0;256.0;1.0;29.0
18.04.2020;Vladimir region;33.0;15.0;0.0;10.0;198.0;5.0;11.0
18.04.2020;Volgograd region;34.0;17.0;1.0;16.0;79.0;1.0;23.0
18.04.2020;Vologda Region;35.0;9.0;0.0;4.0;86.0;0.0;13.0
18.04.2020;Voronezh region;36.0;22.0;3.0;0.0;130.0;5.0;24.0
18.04.2020;Jewish Autonomous Region;79.0;3.0;0.0;0.0;19.0;0.0;4.0
18.04.2020;Zabaykalsky Krai;75.0;1.0;0.0;3.0;39.0;0.0;4.0
18.04.2020;Ivanovo region;37.0;15.0;1.0;2.0;164.0;1.0;12.0
18.04.2020;Irkutsk region;38.0;1.0;0.0;6.0;55.0;2.0;10.0
18.04.2020;Kabardino-Balkar Republic;7.0;22.0;0.0;5.0;114.0;0.0;8.0
18.04.2020;Kaliningrad region;39.0;11.0;0.0;2.0;115.0;1.0;30.0
18.04.2020;Kaluga region;40.0;29.0;1.0;0.0;151.0;2.0;9.0
18.04.2020;Kamchatka Krai;41.0;0.0;0.0;1.0;29.0;0.0;3.0
18.04.2020;Karachay-Cherkess Republic;9.0;1.0;0.0;1.0;50.0;0.0;1.0
18.04.2020;Kemerovo region;42.0;13.0;1.0;1.0;35.0;1.0;6.0
18.04.2020;Kirov region;43.0;20.0;0.0;3.0;111.0;2.0;13.0
18.04.2020;Kostroma region;44.0;6.0;0.0;0.0;53.0;2.0;7.0
18.04.2020;Krasnodar region;23.0;45.0;1.0;1.0;335.0;4.0;49.0
18.04.2020;Krasnoyarsk region;24.0;45.0;0.0;0.0;276.0;0.0;17.0
18.04.2020;Kursk region;46.0;25.0;0.0;0.0;170.0;2.0;8.0
18.04.2020;Leningrad region;47.0;34.0;0.0;0.0;388.0;0.0;9.0
18.04.2020;Lipetsk region;48.0;21.0;0.0;9.0;129.0;0.0;38.0
18.04.2020;Magadan Region;49.0;44.0;0.0;0.0;62.0;0.0;1.0
18.04.2020;Moscow;77.0;2649.0;21.0;162.0;20754.0;148.0;1679.0
18.04.2020;Moscow region;50.0;428.0;0.0;21.0;3954.0;40.0;126.0
18.04.2020;Murmansk region;51.0;7.0;1.0;6.0;321.0;2.0;27.0
18.04.2020;Nizhny Novgorod Region;52.0;59.0;0.0;0.0;517.0;4.0;21.0
18.04.2020;Novgorod region;53.0;6.0;0.0;0.0;80.0;1.0;4.0
18.04.2020;Novosibirsk region;54.0;10.0;0.0;2.0;86.0;2.0;16.0
18.04.2020;Omsk region;55.0;5.0;0.0;4.0;31.0;0.0;13.0
18.04.2020;Orenburg region;56.0;20.0;0.0;2.0;140.0;2.0;15.0
18.04.2020;Oryol Region;57.0;34.0;1.0;0.0;119.0;1.0;7.0
18.04.2020;Penza region;58.0;21.0;0.0;0.0;140.0;2.0;4.0
18.04.2020;Perm;59.0;26.0;0.0;2.0;170.0;3.0;21.0
18.04.2020;Primorsky Krai;25.0;18.0;0.0;1.0;67.0;2.0;4.0
18.04.2020;Pskov region;60.0;5.0;2.0;0.0;42.0;6.0;8.0
18.04.2020;Republic of Adygea;1.0;5.0;0.0;0.0;84.0;2.0;15.0
18.04.2020;Altai Republic;4.0;1.0;0.0;0.0;2.0;0.0;0.0
18.04.2020;Republic of Bashkortostan;2.0;39.0;0.0;0.0;252.0;8.0;14.0
18.04.2020;The Republic of Buryatia;3.0;9.0;0.0;2.0;112.0;2.0;26.0
18.04.2020;The Republic of Dagestan;5.0;44.0;0.0;19.0;257.0;9.0;28.0
18.04.2020;The Republic of Ingushetia;6.0;36.0;2.0;21.0;227.0;4.0;22.0
18.04.2020;Republic of Kalmykia;8.0;14.0;0.0;0.0;67.0;3.0;9.0
18.04.2020;The Republic of Karelia;10.0;6.0;0.0;0.0;15.0;0.0;0.0
18.04.2020;Komi Republic;11.0;19.0;0.0;0.0;474.0;3.0;6.0
18.04.2020;Republic of Crimea;82.0;3.0;0.0;7.0;43.0;0.0;21.0
18.04.2020;Mari El Republic;12.0;40.0;0.0;0.0;219.0;1.0;24.0
18.04.2020;The Republic of Mordovia;13.0;62.0;0.0;0.0;198.0;1.0;5.0
18.04.2020;The Republic of Sakha (Yakutia);14.0;9.0;0.0;1.0;47.0;0.0;16.0
18.04.2020;Republic of North Ossetia - Alania;15.0;42.0;0.0;2.0;94.0;2.0;5.0
18.04.2020;Republic of Tatarstan;16.0;16.0;0.0;7.0;160.0;0.0;25.0
18.04.2020;The Republic of Khakassia;19.0;8.0;0.0;0.0;46.0;0.0;3.0
18.04.2020;Chuvash Republic;21.0;27.0;0.0;4.0;164.0;1.0;6.0
18.04.2020;Rostov region;61.0;29.0;0.0;2.0;197.0;0.0;12.0
18.04.2020;Ryazan Oblast;62.0;41.0;0.0;5.0;225.0;0.0;9.0
18.04.2020;Samara Region;63.0;1.0;0.0;1.0;64.0;0.0;15.0
18.04.2020;St. Petersburg;78.0;139.0;1.0;101.0;1646.0;8.0;232.0
18.04.2020;Saratov region;64.0;11.0;0.0;0.0;98.0;0.0;13.0
18.04.2020;Sverdlovsk region;66.0;11.0;1.0;2.0;126.0;1.0;49.0
18.04.2020;Smolensk region;67.0;13.0;0.0;0.0;152.0;2.0;1.0
18.04.2020;Stavropol region;26.0;54.0;0.0;5.0;209.0;2.0;24.0
18.04.2020;Tambov Region;68.0;32.0;0.0;0.0;165.0;0.0;8.0
18.04.2020;Tver region;69.0;49.0;0.0;0.0;237.0;0.0;9.0
18.04.2020;Tomsk region;70.0;3.0;0.0;0.0;24.0;0.0;4.0
18.04.2020;Tula region;71.0;30.0;0.0;1.0;229.0;0.0;25.0
18.04.2020;Tyumen region;72.0;39.0;0.0;0.0;185.0;2.0;10.0
18.04.2020;Udmurt republic;18.0;4.0;0.0;0.0;62.0;3.0;6.0
18.04.2020;Ulyanovsk region;73.0;19.0;0.0;0.0;157.0;2.0;2.0
18.04.2020;Khabarovsk region;27.0;38.0;1.0;2.0;147.0;4.0;12.0
18.04.2020;Khanty-Mansiysk;86.0;33.0;0.0;4.0;161.0;0.0;19.0
18.04.2020;Chelyabinsk region;74.0;7.0;0.0;4.0;71.0;0.0;33.0
18.04.2020;Chechen Republic;95.0;60.0;0.0;0.0;175.0;5.0;15.0
18.04.2020;Yamalo-Nenets Autonomous Okrug;89.0;5.0;0.0;2.0;106.0;1.0;7.0
18.04.2020;Yaroslavl region;76.0;24.0;0.0;5.0;105.0;0.0;12.0
19.04.2020;Altai region;22.0;9.0;0.0;0.0;72.0;0.0;4.0
19.04.2020;Amurskaya Oblast;28.0;2.0;0.0;0.0;16.0;0.0;4.0
19.04.2020;Arkhangelsk region;29.0;68.0;0.0;0.0;107.0;0.0;11.0
19.04.2020;Astrakhan region;30.0;24.0;0.0;2.0;123.0;3.0;9.0
19.04.2020;Belgorod region;31.0;9.0;0.0;2.0;90.0;2.0;11.0
19.04.2020;Bryansk region;32.0;23.0;0.0;1.0;279.0;1.0;30.0
19.04.2020;Vladimir region;33.0;27.0;0.0;0.0;225.0;5.0;11.0
19.04.2020;Volgograd region;34.0;14.0;0.0;0.0;93.0;1.0;23.0
19.04.2020;Vologda Region;35.0;7.0;0.0;0.0;93.0;0.0;13.0
19.04.2020;Voronezh region;36.0;26.0;0.0;4.0;156.0;5.0;28.0
19.04.2020;Jewish Autonomous Region;79.0;1.0;0.0;0.0;20.0;0.0;4.0
19.04.2020;Zabaykalsky Krai;75.0;9.0;0.0;0.0;48.0;0.0;4.0
19.04.2020;Ivanovo region;37.0;19.0;0.0;0.0;183.0;1.0;12.0
19.04.2020;Irkutsk region;38.0;13.0;0.0;2.0;68.0;2.0;12.0
19.04.2020;Kabardino-Balkar Republic;7.0;22.0;0.0;0.0;136.0;0.0;8.0
19.04.2020;Kaliningrad region;39.0;11.0;0.0;0.0;126.0;1.0;30.0
19.04.2020;Kaluga region;40.0;37.0;0.0;0.0;188.0;2.0;9.0
19.04.2020;Kamchatka Krai;41.0;5.0;0.0;0.0;34.0;0.0;3.0
19.04.2020;Karachay-Cherkess Republic;9.0;17.0;0.0;0.0;67.0;0.0;1.0
19.04.2020;Kirov region;43.0;39.0;0.0;1.0;150.0;2.0;14.0
19.04.2020;Kostroma region;44.0;13.0;0.0;0.0;66.0;2.0;7.0
19.04.2020;Krasnodar region;23.0;48.0;1.0;5.0;383.0;5.0;54.0
19.04.2020;Krasnoyarsk region;24.0;24.0;0.0;0.0;300.0;0.0;17.0
19.04.2020;Kursk region;46.0;26.0;0.0;0.0;196.0;2.0;8.0
19.04.2020;Leningrad region;47.0;29.0;0.0;0.0;417.0;0.0;9.0
19.04.2020;Lipetsk region;48.0;20.0;1.0;10.0;149.0;1.0;48.0
19.04.2020;Magadan Region;49.0;3.0;0.0;0.0;65.0;0.0;1.0
19.04.2020;Moscow;77.0;3570.0;28.0;84.0;24324.0;176.0;1763.0
19.04.2020;Moscow region;50.0;709.0;9.0;36.0;4663.0;49.0;162.0
19.04.2020;Murmansk region;51.0;33.0;1.0;1.0;354.0;3.0;28.0
19.04.2020;Nizhny Novgorod Region;52.0;129.0;0.0;5.0;646.0;4.0;26.0
19.04.2020;Novgorod region;53.0;18.0;0.0;0.0;98.0;1.0;4.0
19.04.2020;Novosibirsk region;54.0;22.0;1.0;0.0;108.0;3.0;16.0
19.04.2020;Omsk region;55.0;2.0;0.0;1.0;33.0;0.0;14.0
19.04.2020;Orenburg region;56.0;44.0;0.0;1.0;184.0;2.0;16.0
19.04.2020;Oryol Region;57.0;13.0;0.0;3.0;132.0;1.0;10.0
19.04.2020;Penza region;58.0;0.0;3.0;0.0;140.0;5.0;4.0
19.04.2020;Perm;59.0;28.0;0.0;6.0;198.0;3.0;27.0
19.04.2020;Primorsky Krai;25.0;13.0;0.0;0.0;80.0;2.0;4.0
19.04.2020;Pskov region;60.0;2.0;0.0;0.0;44.0;6.0;8.0
19.04.2020;Republic of Adygea;1.0;7.0;0.0;0.0;91.0;2.0;15.0
19.04.2020;Republic of Bashkortostan;2.0;0.0;2.0;0.0;252.0;10.0;14.0
19.04.2020;The Republic of Buryatia;3.0;8.0;0.0;11.0;120.0;2.0;37.0
19.04.2020;The Republic of Dagestan;5.0;35.0;0.0;0.0;292.0;9.0;28.0
19.04.2020;The Republic of Ingushetia;6.0;42.0;1.0;0.0;269.0;5.0;22.0
19.04.2020;Republic of Kalmykia;8.0;7.0;0.0;0.0;74.0;3.0;9.0
19.04.2020;The Republic of Karelia;10.0;4.0;0.0;0.0;19.0;0.0;0.0
19.04.2020;Komi Republic;11.0;7.0;0.0;4.0;481.0;3.0;10.0
19.04.2020;Republic of Crimea;82.0;2.0;0.0;1.0;45.0;0.0;22.0
19.04.2020;Mari El Republic;12.0;43.0;0.0;0.0;262.0;1.0;24.0
19.04.2020;The Republic of Mordovia;13.0;60.0;0.0;0.0;258.0;1.0;5.0
19.04.2020;The Republic of Sakha (Yakutia);14.0;41.0;0.0;0.0;88.0;0.0;16.0
19.04.2020;Republic of North Ossetia - Alania;15.0;26.0;0.0;2.0;120.0;2.0;7.0
19.04.2020;Republic of Tatarstan;16.0;31.0;0.0;0.0;191.0;0.0;25.0
19.04.2020;Tyva Republic;17.0;4.0;0.0;0.0;13.0;0.0;0.0
19.04.2020;The Republic of Khakassia;19.0;22.0;0.0;0.0;68.0;0.0;3.0
19.04.2020;Chuvash Republic;21.0;29.0;0.0;3.0;193.0;1.0;9.0
19.04.2020;Rostov region;61.0;35.0;0.0;1.0;232.0;0.0;13.0
19.04.2020;Ryazan Oblast;62.0;42.0;0.0;0.0;267.0;0.0;9.0
19.04.2020;Samara Region;63.0;15.0;0.0;0.0;79.0;0.0;15.0
19.04.2020;St. Petersburg;78.0;114.0;0.0;7.0;1760.0;8.0;239.0
19.04.2020;Saratov region;64.0;16.0;0.0;0.0;114.0;0.0;13.0
19.04.2020;Sakhalin region;65.0;0.0;0.0;2.0;19.0;0.0;8.0
19.04.2020;Sverdlovsk region;66.0;15.0;0.0;0.0;141.0;1.0;49.0
19.04.2020;Sevastopol;92.0;1.0;0.0;0.0;13.0;0.0;4.0
19.04.2020;Smolensk region;67.0;21.0;0.0;3.0;173.0;2.0;4.0
19.04.2020;Stavropol region;26.0;23.0;1.0;2.0;232.0;3.0;26.0
19.04.2020;Tambov Region;68.0;22.0;0.0;0.0;187.0;0.0;8.0
19.04.2020;Tver region;69.0;33.0;0.0;3.0;270.0;0.0;12.0
19.04.2020;Tomsk region;70.0;5.0;0.0;0.0;29.0;0.0;4.0
19.04.2020;Tula region;71.0;58.0;0.0;14.0;287.0;0.0;39.0
19.04.2020;Tyumen region;72.0;42.0;0.0;10.0;227.0;2.0;20.0
19.04.2020;Udmurt republic;18.0;30.0;0.0;1.0;92.0;3.0;7.0
19.04.2020;Ulyanovsk region;73.0;11.0;0.0;1.0;168.0;2.0;3.0
19.04.2020;Khabarovsk region;27.0;38.0;0.0;0.0;185.0;4.0;12.0
19.04.2020;Khanty-Mansiysk;86.0;14.0;0.0;1.0;175.0;0.0;20.0
19.04.2020;Chelyabinsk region;74.0;12.0;0.0;2.0;83.0;0.0;35.0
19.04.2020;Chechen Republic;95.0;44.0;0.0;4.0;219.0;5.0;19.0
19.04.2020;Yamalo-Nenets Autonomous Okrug;89.0;10.0;0.0;0.0;116.0;1.0;7.0
19.04.2020;Yaroslavl region;76.0;12.0;0.0;0.0;117.0;0.0;12.0
20.04.2020;Altai region;22.0;12.0;0.0;0.0;84.0;0.0;4.0
20.04.2020;Amurskaya Oblast;28.0;4.0;0.0;0.0;20.0;0.0;4.0
20.04.2020;Arkhangelsk region;29.0;7.0;1.0;0.0;114.0;1.0;11.0
20.04.2020;Astrakhan region;30.0;13.0;0.0;0.0;136.0;3.0;9.0
20.04.2020;Belgorod region;31.0;22.0;0.0;0.0;112.0;2.0;11.0
20.04.2020;Bryansk region;32.0;42.0;0.0;0.0;321.0;1.0;30.0
20.04.2020;Vladimir region;33.0;34.0;0.0;0.0;259.0;5.0;11.0
20.04.2020;Volgograd region;34.0;18.0;0.0;2.0;111.0;1.0;25.0
20.04.2020;Vologda Region;35.0;7.0;0.0;0.0;100.0;0.0;13.0
20.04.2020;Voronezh region;36.0;24.0;0.0;0.0;180.0;5.0;28.0
20.04.2020;Jewish Autonomous Region;79.0;2.0;0.0;0.0;22.0;0.0;4.0
20.04.2020;Ivanovo region;37.0;20.0;1.0;0.0;203.0;2.0;12.0
20.04.2020;Irkutsk region;38.0;7.0;1.0;1.0;75.0;3.0;13.0
20.04.2020;Kabardino-Balkar Republic;7.0;16.0;0.0;0.0;152.0;0.0;8.0
20.04.2020;Kaliningrad region;39.0;12.0;0.0;5.0;138.0;1.0;35.0
20.04.2020;Kaluga region;40.0;70.0;3.0;0.0;258.0;5.0;9.0
20.04.2020;Kamchatka Krai;41.0;14.0;0.0;1.0;48.0;0.0;4.0
20.04.2020;Karachay-Cherkess Republic;9.0;20.0;0.0;0.0;87.0;0.0;1.0
20.04.2020;Kemerovo region;42.0;6.0;0.0;0.0;41.0;1.0;6.0
20.04.2020;Kirov region;43.0;19.0;0.0;0.0;169.0;2.0;14.0
20.04.2020;Kostroma region;44.0;4.0;0.0;0.0;70.0;2.0;7.0
20.04.2020;Krasnodar region;23.0;34.0;3.0;5.0;417.0;8.0;59.0
20.04.2020;Krasnoyarsk region;24.0;6.0;2.0;0.0;306.0;2.0;17.0
20.04.2020;Kursk region;46.0;24.0;0.0;3.0;220.0;2.0;11.0
20.04.2020;Leningrad region;47.0;37.0;0.0;0.0;454.0;0.0;9.0
20.04.2020;Lipetsk region;48.0;20.0;0.0;12.0;169.0;1.0;60.0
20.04.2020;Moscow;77.0;2026.0;28.0;75.0;26350.0;204.0;1838.0
20.04.2020;Moscow region;50.0;578.0;0.0;14.0;5241.0;49.0;176.0
20.04.2020;Murmansk region;51.0;46.0;0.0;0.0;400.0;3.0;28.0
20.04.2020;Nizhny Novgorod Region;52.0;113.0;1.0;0.0;759.0;5.0;26.0
20.04.2020;Novgorod region;53.0;10.0;0.0;0.0;108.0;1.0;4.0
20.04.2020;Novosibirsk region;54.0;24.0;0.0;0.0;132.0;3.0;16.0
20.04.2020;Omsk region;55.0;3.0;0.0;2.0;36.0;0.0;16.0
20.04.2020;Oryol Region;57.0;43.0;0.0;0.0;175.0;1.0;10.0
20.04.2020;Penza region;58.0;25.0;0.0;0.0;165.0;5.0;4.0
20.04.2020;Perm;59.0;17.0;0.0;3.0;215.0;3.0;30.0
20.04.2020;Primorsky Krai;25.0;17.0;0.0;0.0;97.0;2.0;4.0
20.04.2020;Pskov region;60.0;8.0;0.0;1.0;52.0;6.0;9.0
20.04.2020;Republic of Adygea;1.0;9.0;0.0;1.0;100.0;2.0;16.0
20.04.2020;Altai Republic;4.0;2.0;0.0;0.0;4.0;0.0;0.0
20.04.2020;Republic of Bashkortostan;2.0;45.0;4.0;0.0;297.0;14.0;14.0
20.04.2020;The Republic of Buryatia;3.0;5.0;0.0;1.0;125.0;2.0;38.0
20.04.2020;The Republic of Dagestan;5.0;39.0;0.0;0.0;331.0;9.0;28.0
20.04.2020;The Republic of Ingushetia;6.0;39.0;0.0;0.0;308.0;5.0;22.0
20.04.2020;Republic of Kalmykia;8.0;3.0;0.0;0.0;77.0;3.0;9.0
20.04.2020;The Republic of Karelia;10.0;8.0;0.0;0.0;27.0;0.0;0.0
20.04.2020;Komi Republic;11.0;10.0;0.0;11.0;491.0;3.0;21.0
20.04.2020;Mari El Republic;12.0;29.0;0.0;0.0;291.0;1.0;24.0
20.04.2020;The Republic of Mordovia;13.0;35.0;0.0;0.0;293.0;1.0;5.0
20.04.2020;The Republic of Sakha (Yakutia);14.0;19.0;0.0;0.0;107.0;0.0;16.0
20.04.2020;Republic of North Ossetia - Alania;15.0;25.0;0.0;1.0;145.0;2.0;8.0
20.04.2020;Republic of Tatarstan;16.0;39.0;0.0;0.0;230.0;0.0;25.0
20.04.2020;The Republic of Khakassia;19.0;8.0;0.0;0.0;76.0;0.0;3.0
20.04.2020;Chuvash Republic;21.0;32.0;1.0;0.0;225.0;2.0;9.0
20.04.2020;Rostov region;61.0;60.0;0.0;0.0;292.0;0.0;13.0
20.04.2020;Ryazan Oblast;62.0;22.0;0.0;0.0;289.0;0.0;9.0
20.04.2020;Samara Region;63.0;16.0;0.0;0.0;95.0;0.0;15.0
20.04.2020;St. Petersburg;78.0;86.0;0.0;2.0;1846.0;8.0;241.0
20.04.2020;Saratov region;64.0;28.0;0.0;0.0;142.0;0.0;13.0
20.04.2020;Sverdlovsk region;66.0;8.0;0.0;3.0;149.0;1.0;52.0
20.04.2020;Sevastopol;92.0;5.0;0.0;1.0;18.0;0.0;5.0
20.04.2020;Smolensk region;67.0;16.0;0.0;0.0;189.0;2.0;4.0
20.04.2020;Stavropol region;26.0;12.0;0.0;0.0;244.0;3.0;26.0
20.04.2020;Tambov Region;68.0;22.0;0.0;0.0;209.0;0.0;8.0
20.04.2020;Tver region;69.0;26.0;0.0;0.0;296.0;0.0;12.0
20.04.2020;Tomsk region;70.0;4.0;0.0;0.0;33.0;0.0;4.0
20.04.2020;Tula region;71.0;22.0;0.0;2.0;309.0;0.0;41.0
20.04.2020;Tyumen region;72.0;27.0;0.0;0.0;254.0;2.0;20.0
20.04.2020;Udmurt republic;18.0;45.0;0.0;0.0;137.0;3.0;7.0
20.04.2020;Ulyanovsk region;73.0;19.0;0.0;0.0;187.0;2.0;3.0
20.04.2020;Khabarovsk region;27.0;30.0;1.0;4.0;215.0;5.0;16.0
20.04.2020;Khanty-Mansiysk;86.0;13.0;0.0;1.0;188.0;0.0;21.0
20.04.2020;Chelyabinsk region;74.0;14.0;0.0;0.0;97.0;0.0;35.0
20.04.2020;Chechen Republic;95.0;45.0;0.0;0.0;264.0;5.0;19.0
20.04.2020;Yamalo-Nenets Autonomous Okrug;89.0;24.0;0.0;0.0;140.0;1.0;7.0
20.04.2020;Yaroslavl region;76.0;27.0;0.0;0.0;144.0;0.0;12.0
21.04.2020;Altai region;22.0;43.0;0.0;5.0;127.0;0.0;9.0
21.04.2020;Arkhangelsk region;29.0;4.0;0.0;4.0;118.0;1.0;15.0
21.04.2020;Astrakhan region;30.0;1.0;0.0;0.0;137.0;3.0;9.0
21.04.2020;Belgorod region;31.0;10.0;0.0;0.0;122.0;2.0;11.0
21.04.2020;Bryansk region;32.0;29.0;0.0;28.0;350.0;1.0;58.0
21.04.2020;Vladimir region;33.0;21.0;0.0;0.0;280.0;5.0;11.0
21.04.2020;Volgograd region;34.0;23.0;0.0;0.0;134.0;1.0;25.0
21.04.2020;Vologda Region;35.0;7.0;0.0;0.0;107.0;0.0;13.0
21.04.2020;Voronezh region;36.0;31.0;1.0;2.0;211.0;6.0;30.0
21.04.2020;Jewish Autonomous Region;79.0;21.0;0.0;0.0;43.0;0.0;4.0
21.04.2020;Zabaykalsky Krai;75.0;2.0;0.0;0.0;50.0;0.0;4.0
21.04.2020;Ivanovo region;37.0;10.0;0.0;0.0;213.0;2.0;12.0
21.04.2020;Kabardino-Balkar Republic;7.0;18.0;1.0;0.0;170.0;1.0;8.0
21.04.2020;Kaliningrad region;39.0;6.0;0.0;6.0;144.0;1.0;41.0
21.04.2020;Kaluga region;40.0;72.0;3.0;0.0;330.0;8.0;9.0
21.04.2020;Karachay-Cherkess Republic;9.0;19.0;0.0;0.0;106.0;0.0;1.0
21.04.2020;Kemerovo region;42.0;6.0;0.0;5.0;47.0;1.0;11.0
21.04.2020;Kirov region;43.0;19.0;0.0;0.0;188.0;2.0;14.0
